106.690396,26.911134
120.265196,31.909603
106.337907,29.66648
113.211847,30.888249
121.437776,28.734153
123.436819,41.754718
121.511272,30.96793
117.038962,36.151761
104.152508,30.357414
121.302615,38.813363
114.762623,38.043422
115.203106,22.835738
117.801854,30.633038
118.744142,32.30065
114.762402,38.043406
114.683319,23.759779
116.351544,39.907021
118.744142,32.30065
104.332561,29.816214
119.424317,25.948815
117.570332,38.766203
104.332561,29.816214
109.180576,21.671655
118.744142,32.30065
109.180576,21.671655
119.424317,25.948815
117.80204,30.633173
101.781807,36.631095
103.975741,30.648291
117.570183,38.765942
113.123208,23.009112
118.085685,36.860507
118.442942,24.974187
114.762623,38.043422
122.236768,39.369274
112.243628,30.345213
102.262649,27.863111
113.099864,40.96513
110.11171,22.643005
113.099545,40.965129
108.053241,24.296096
122.518309,40.84394
113.884549,22.499984
113.099545,40.965129
112.325549,34.627375
102.878481,24.95021
103.354148,29.92754
102.262662,27.863168
120.539324,27.937665
122.518309,40.84394
121.070358,30.990036
121.151401,31.465073
121.070358,30.990036
122.518003,40.843963
121.151401,31.465073
102.262662,27.863168
120.656078,27.99835
120.864834,31.69592
120.539324,27.937665
102.262649,27.863111
116.046193,22.960277
118.754409,32.021635
117.065968,39.412634
109.284844,24.333384
120.706175,30.717214
120.706175,30.717214
123.279441,41.790144
115.650292,29.644494
117.064708,39.363254
123.279441,41.790144
120.220801,31.533275
120.706175,30.717214
119.463962,30.242642
112.717218,38.326133
113.109087,22.553536
118.894028,28.942831
120.220801,31.533275
117.654096,40.904832
117.654096,40.904832
117.52327,26.737986
123.279272,41.790096
117.52327,26.737986
116.380772,39.952304
120.706175,30.717214
123.431135,41.816602
113.62419,23.123965
123.431135,41.816602
116.438914,39.722786
116.439165,39.722849
116.967127,36.268037
118.130228,24.509977
116.214468,39.853571
111.973212,21.88712
113.529903,34.184169
113.529903,34.184169
108.942178,34.22422
111.973212,21.88712
115.387396,38.736376
104.087131,30.694696
116.438914,39.722786
106.472634,29.531993
111.973212,21.88712
112.529537,26.02931
114.40603,23.077917
120.426692,36.11401
123.431135,41.816602
114.470984,36.59986
119.473093,30.227751
119.473093,30.227751
120.74933,31.63127
129.346593,44.616496
129.346171,44.616573
118.130228,24.509977
104.088222,30.664565
111.973212,21.88712
102.663093,25.0589
113.306162,23.14081
110.79466,30.60467
114.127119,22.616527
112.070401,28.195209
119.151382,29.606013
113.108606,34.463992
121.088038,32.087287
104.236438,26.876671
114.127033,22.616439
113.858481,31.08112
112.727154,37.077256
120.037299,30.876594
114.18629,22.836666
114.18629,22.836666
117.630214,38.434275
113.09812,23.059487
116.850121,36.666327
118.295279,35.103187
118.340906,30.904833
117.232857,31.850471
103.890938,30.868556
116.867498,39.545376
113.42405,22.562769
104.708875,31.417871
113.424115,22.562529
115.920045,29.621149
116.867498,39.545376
118.698021,32.037787
118.341031,30.904864
116.867498,39.545376
116.867745,39.545201
103.89146,30.868963
103.890938,30.868556
103.890938,30.868556
118.698021,32.037787
120.321951,31.820963
120.322155,31.820935
104.638541,29.318881
113.543617,34.089672
104.638736,29.318678
112.997283,22.132303
121.525928,38.860882
120.310431,29.156103
121.525852,38.860788
119.796706,31.319654
113.373641,23.174005
112.997283,22.132303
121.525852,38.860788
119.895337,31.839059
121.525852,38.860788
121.525852,38.860788
120.321951,31.820963
120.825166,27.877138
112.997283,22.132303
120.329647,31.87264
117.106417,31.986178
119.796683,31.319824
112.997283,22.132303
120.321951,31.820963
120.41583,31.533587
117.083921,39.889732
114.930402,39.42265
117.083921,39.889732
104.638736,29.318678
114.930402,39.42265
120.41583,31.533587
104.638736,29.318678
119.895337,31.839059
104.13098,30.508335
113.543371,34.089478
119.895337,31.839059
118.986016,33.858257
118.986016,33.858257
113.591966,33.399475
114.223875,30.498253
120.567213,40.531132
121.322326,30.911969
110.979051,30.832324
114.223983,30.498198
117.987162,39.773593
120.26825,29.288981
122.127092,37.313555
120.26825,29.288981
118.220378,29.634176
114.148197,25.009798
117.038336,39.042255
120.26825,29.288981
121.322326,30.911969
113.299389,22.908577
106.643332,26.638523
113.299389,22.908577
120.567181,40.531094
113.299389,22.908577
120.694753,31.334672
120.534936,30.739934
113.093698,33.81279
119.607527,34.236725
121.557869,31.23167
108.882005,34.260635
108.882005,34.260635
108.882005,34.260635
108.882005,34.260635
108.882005,34.260635
108.882005,34.260635
108.882005,34.260635
114.944021,36.358451
114.261616,29.944984
117.588353,39.041808
114.261616,29.944984
119.406158,32.109269
121.556655,29.793111
114.446349,22.790979
114.446349,22.790979
120.061107,37.225738
119.985902,37.154059
114.944021,36.358451
120.017052,36.050282
120.017052,36.050282
123.383034,41.821837
106.319626,38.57163
113.520713,33.760436
120.017052,36.050282
119.465743,32.170728
118.081139,24.495969
113.940765,22.943687
121.556666,29.793125
121.557869,31.23167
121.557869,31.23167
123.383034,41.821837
121.557869,31.23167
117.588353,39.041808
121.557869,31.23167
114.944021,36.358451
105.789004,30.173559
119.668353,43.838407
113.52273,30.859891
120.606608,31.193248
110.629195,36.070329
112.149193,26.780119
